,批次序号,原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
1705,3,FMB-0215S,274,4996,2051.0,421.0,380.0,38.0
1706,3,FMB-0215S,275,4613,2219.5,0,220.0,328.0
1707,3,FMB-0215S,275,4647,1163.5,0,554.0,455.0
1708,3,FMB-0215S,275,5022,0,459.0,2398.0,458.0
1709,3,FMB-0215S,275,4481,0,0,583.5,459.0
1710,3,FMB-0215S,275,4628,1717.5,0,502.0,447.0
1711,3,FMB-0215S,275,5038,2398.0,459.0,38.0,380.0
1712,3,FMB-0215S,275,5038,2398.0,459.0,38.0,380.0
1713,3,FMB-0215S,276,5021,0,455.0,1547.5,454.0
1714,3,FMB-0215S,276,4763,0,0,2264.0,455.0
1715,3,FMB-0215S,276,5117,2264.0,0,174.0,445.0
1716,3,FMB-0215S,276,4470,1547.5,455.0,815.0,452.0
1717,3,FMB-0215S,276,4470,1547.5,455.0,815.0,452.0
1718,3,FMB-0215S,277,4769,0,0,897.0,449.5
1719,3,FMB-0215S,277,4892,897.0,0,897.0,449.5
1720,3,FMB-0215S,277,5033,1794.0,0,58.0,449.5
1721,3,FMB-0215S,277,4761,0,449.5,864.0,449.0
1722,3,FMB-0215S,277,4910,1852.0,0,588.0,430.0
1723,3,FMB-0215S,277,4668,2244.0,449.5,178.0,320.0
1724,3,FMB-0215S,277,4914,1742.0,449.5,502.0,447.0
1725,3,FMB-0215S,277,4914,1742.0,449.5,502.0,447.0
1726,3,FMB-0215S,278,4922,0,0,882.0,448.0
1727,3,FMB-0215S,278,4648,0,448.0,1598.0,448.0
1728,3,FMB-0215S,278,4685,882.0,0,821.0,448.0
1729,3,FMB-0215S,278,5062,1703.0,0,502.0,447.0
1730,3,FMB-0215S,278,5108,1598.0,448.0,502.0,447.0
1731,3,FMB-0215S,278,4750,2100.0,796.0,338.0,78.0
1732,3,FMB-0215S,278,4932,2205.0,0,235.0,428.0
1733,3,FMB-0215S,278,4932,2205.0,0,235.0,428.0
1734,3,FMB-0215S,279,4961,866.0,0,522.0,446.0
1735,3,FMB-0215S,279,4659,0,448.0,2298.0,445.0
1736,3,FMB-0215S,279,4603,1388.0,0,843.5,445.0
1737,3,FMB-0215S,279,4951,0,0,866.0,448.0
1738,3,FMB-0215S,279,4710,2298.0,448.0,118.0,288.0
1739,3,FMB-0215S,279,4710,2298.0,448.0,118.0,288.0
1740,3,FMB-0215S,280,4897,0,445.0,2298.0,445.0
1741,3,FMB-0215S,280,4881,2298.0,0,118.0,288.0
1742,3,FMB-0215S,280,4409,2298.0,445.0,118.0,238.0
1743,3,FMB-0215S,280,4409,2298.0,445.0,118.0,238.0
1744,3,FMB-0215S,281,4760,2063.5,0,358.0,431.2
1745,3,FMB-0215S,281,4858,1250.5,0,813.0,433.5
1746,3,FMB-0215S,281,4560,664.5,0,58.0,442.0
1747,3,FMB-0215S,281,5100,722.5,0,528.0,441.0
1748,3,FMB-0215S,281,5123,0,0,664.5,442.0
1749,3,FMB-0215S,281,5123,0,0,664.5,442.0
1750,3,FMB-0215S,282,5052,0,0,2313.0,434.5
1751,3,FMB-0215S,282,5023,1514.0,434.5,588.0,430.0
1752,3,FMB-0215S,282,4429,0,434.5,965.5,433.0
1753,3,FMB-0215S,282,4777,2102.0,434.5,338.0,198.0
1754,3,FMB-0215S,282,4606,2313.0,0,118.0,288.0
1755,3,FMB-0215S,282,4606,2313.0,0,118.0,288.0
1756,3,FMB-0215S,283,4739,715.0,430.0,1598.0,429.0
1757,3,FMB-0215S,283,5073,1618.5,0,316.0,430.0
1758,3,FMB-0215S,283,4695,2313.0,430.0,118.0,238.0
1759,3,FMB-0215S,283,5111,1934.5,0,497.0,380.0
1760,3,FMB-0215S,283,5059,1934.5,380.0,498.0,38.0
1761,3,FMB-0215S,283,5130,0,0,1618.5,430.0
1762,3,FMB-0215S,283,5130,0,0,1618.5,430.0
1763,3,FMB-0215S,284,4498,1939.0,379.0,494.0,48.0
1764,3,FMB-0215S,284,4653,0,0,584.0,428.5
1765,3,FMB-0215S,284,4663,584.0,0,584.0,428.0
1766,3,FMB-0215S,284,4406,2001.0,428.5,317.5,425.0
1767,3,FMB-0215S,284,4928,2318.5,428.5,118.0,288.0
1768,3,FMB-0215S,284,4579,1168.0,0,771.0,427.0
1769,3,FMB-0215S,284,4384,1939.0,0,479.5,379.0
1770,3,FMB-0215S,284,4384,1939.0,0,479.5,379.0
1771,3,FMB-0215S,285,4796,548.0,425.0,549.5,423.3
1772,3,FMB-0215S,285,4788,2184.0,425.0,220.0,328.0
1773,3,FMB-0215S,285,4608,0,425.0,548.0,424.5
1774,3,FMB-0215S,285,4561,2099.0,0,317.5,425.0
1775,3,FMB-0215S,285,4532,0,0,2099.0,425.0
1776,3,FMB-0215S,285,4688,1648.0,425.0,536.0,418.0
1777,3,FMB-0215S,285,4636,2184.0,753.0,238.0,78.0
1778,3,FMB-0215S,285,4636,2184.0,753.0,238.0,78.0
1779,3,FMB-0215S,286,4803,2053.5,422.0,328.0,422.0
1780,3,FMB-0215S,286,4848,0,0,1748.0,422.0
1781,3,FMB-0215S,286,4869,2381.5,422.0,58.0,397.0
1782,3,FMB-0215S,286,4403,1748.0,0,692.0,309.0
1783,3,FMB-0215S,286,5128,0,422.0,1377.5,422.0
1784,3,FMB-0215S,286,4717,1724.5,422.0,329.0,422.0
1785,3,FMB-0215S,286,4717,1724.5,422.0,329.0,422.0
1786,3,FMB-0215S,287,4443,0,422.0,2286.0,422.0
1787,3,FMB-0215S,287,4524,1515.5,0,780.5,415.5
1788,3,FMB-0215S,287,4635,2296.0,0,118.0,238.0
1789,3,FMB-0215S,287,4745,2286.0,422.0,118.0,238.0
1790,3,FMB-0215S,287,4745,2286.0,422.0,118.0,238.0
1791,3,FMB-0215S,288,4865,1649.0,422.0,308.0,420.0
1792,3,FMB-0215S,288,4594,2051.0,0,378.0,421.0
1793,3,FMB-0215S,288,4740,0,422.0,1649.0,420.0
1794,3,FMB-0215S,288,4903,0,0,2051.0,422.0
1795,3,FMB-0215S,288,4903,0,0,2051.0,422.0
1796,3,FMB-0215S,289,4589,2371.0,420.0,58.0,329.0
1797,3,FMB-0215S,289,4983,1649.0,0,308.0,420.0
1798,3,FMB-0215S,289,5125,1294.0,420.0,700.0,415.0
1799,3,FMB-0215S,289,4771,0,0,1649.0,420.0
1800,3,FMB-0215S,289,5110,0,420.0,1294.0,420.0
1801,3,FMB-0215S,289,5020,1957.0,0,479.5,379.0
1802,3,FMB-0215S,289,5020,1957.0,0,479.5,379.0
1803,3,FMB-0215S,290,5093,0,419.0,2194.0,419.0
1804,3,FMB-0215S,290,4446,2392.0,0,48.0,361.0
1805,3,FMB-0215S,290,4705,2372.0,419.0,58.0,390.0
1806,3,FMB-0215S,290,4465,2194.0,0,198.0,321.0
1807,3,FMB-0215S,290,4832,2194.0,419.0,178.0,320.0
1808,3,FMB-0215S,290,4832,2194.0,419.0,178.0,320.0
1809,3,FMB-0215S,291,4811,815.0,417.0,781.0,413.0
1810,3,FMB-0215S,291,4804,2020.0,0,358.0,412.5
1811,3,FMB-0215S,291,4684,0,0,2020.0,417.0
1812,3,FMB-0215S,291,4833,1596.0,417.0,844.0,253.0
1813,3,FMB-0215S,291,5057,2378.0,0,52.5,318.0
1814,3,FMB-0215S,291,5057,2378.0,0,52.5,318.0
1815,3,FMB-0215S,292,5124,1313.0,0,523.0,408.0
1816,3,FMB-0215S,292,4795,0,818.0,2001.0,399.3
1817,3,FMB-0215S,292,4962,1836.0,0,524.0,387.0
1818,3,FMB-0215S,292,4845,2001.0,818.0,434.5,350.0
1819,3,FMB-0215S,292,5006,2360.0,0,78.0,288.0
1820,3,FMB-0215S,292,4587,0,411.0,816.0,407.0
1821,3,FMB-0215S,292,4530,0,0,790.0,411.0
1822,3,FMB-0215S,292,4831,816.0,411.0,982.5,405.0
1823,3,FMB-0215S,292,4847,2316.5,411.0,118.0,238.0
1824,3,FMB-0215S,292,4645,1798.5,411.0,518.0,380.0
1825,3,FMB-0215S,292,4645,1798.5,411.0,518.0,380.0
1826,3,FMB-0215S,293,4385,0,0,981.0,398.0
1827,3,FMB-0215S,293,4867,0,398.0,1886.0,398.0
1828,3,FMB-0215S,293,4994,0,796.0,1478.0,398.0
1829,3,FMB-0215S,293,4801,981.0,0,921.0,397.0
1830,3,FMB-0215S,293,4509,1478.0,796.0,942.0,395.5
1831,3,FMB-0215S,293,4838,1902.0,0,518.0,380.0
1832,3,FMB-0215S,293,4838,1902.0,0,518.0,380.0
1833,3,FMB-0215S,294,5131,0,0,2338.0,398.0
1834,3,FMB-0215S,294,4442,2360.0,796.0,78.0,348.0
1835,3,FMB-0215S,294,4882,0,796.0,942.0,395.0
1836,3,FMB-0215S,294,4525,942.0,796.0,709.0,395.0
1837,3,FMB-0215S,294,4526,0,398.0,2398.0,398.0
1838,3,FMB-0215S,294,4687,1651.0,796.0,709.0,395.0
1839,3,FMB-0215S,294,4687,1651.0,796.0,709.0,395.0
1840,3,FMB-0215S,295,4574,959.0,0,888.0,386.0
1841,3,FMB-0215S,295,4714,0,789.0,1847.0,394.0
1842,3,FMB-0215S,295,4427,1847.0,0,495.0,377.0
1843,3,FMB-0215S,295,4640,1847.0,789.0,495.0,377.0
1844,3,FMB-0215S,295,5120,0,0,959.0,395.0
1845,3,FMB-0215S,295,4964,2194.0,395.0,173.0,328.0
1846,3,FMB-0215S,295,4600,2342.0,0,78.0,388.0
1847,3,FMB-0215S,295,4729,2342.0,789.0,78.0,388.0
1848,3,FMB-0215S,295,4729,2342.0,789.0,78.0,388.0
1849,3,FMB-0215S,296,4586,0,394.0,1198.0,380.0
1850,3,FMB-0215S,296,5014,1847.0,0,495.0,377.0
1851,3,FMB-0215S,296,4584,0,774.0,1277.0,379.0
1852,3,FMB-0215S,296,4696,1277.0,774.0,1163.0,327.0
1853,3,FMB-0215S,296,4770,2342.0,0,78.0,388.0
1854,3,FMB-0215S,296,4809,1198.0,394.0,1198.0,380.0
1855,3,FMB-0215S,296,4809,1198.0,394.0,1198.0,380.0
1856,3,FMB-0215S,297,4441,1694.5,0,630.0,378.0
1857,3,FMB-0215S,297,5043,1785.0,379.0,495.0,377.0
1858,3,FMB-0215S,297,4841,865.0,379.0,920.0,378.0
1859,3,FMB-0215S,297,5027,0,0,932.5,379.0
1860,3,FMB-0215S,297,4463,0,758.0,872.5,378.0
1861,3,FMB-0215S,297,4948,932.5,0,762.0,379.0
1862,3,FMB-0215S,297,4815,0,379.0,865.0,379.0
1863,3,FMB-0215S,297,4570,872.5,758.0,880.0,378.0
1864,3,FMB-0215S,297,4878,2324.5,0,78.0,288.0
1865,3,FMB-0215S,297,4878,2324.5,0,78.0,288.0
1866,3,FMB-0215S,298,4527,2257.0,0,172.5,254.0
1867,3,FMB-0215S,298,4830,2257.0,377.0,172.5,254.0
1868,3,FMB-0215S,298,4826,0,0,1712.0,377.0
1869,3,FMB-0215S,298,4708,1712.0,0,545.0,375.0
1870,3,FMB-0215S,298,5084,876.0,377.0,1381.0,375.0
1871,3,FMB-0215S,298,4980,0,754.0,2051.0,371.0
1872,3,FMB-0215S,298,4398,0,377.0,876.0,377.0
1873,3,FMB-0215S,298,4398,0,377.0,876.0,377.0
1874,3,FMB-0215S,299,4415,0,741.0,1040.0,368.0
1875,3,FMB-0215S,299,4960,0,371.0,2410.0,370.0
1876,3,FMB-0215S,299,4477,2038.0,0,328.0,362.0
1877,3,FMB-0215S,299,4977,556.0,0,558.0,370.0
1878,3,FMB-0215S,299,5012,1114.0,0,924.0,370.0
1879,3,FMB-0215S,299,4547,0,0,556.0,371.0
1880,3,FMB-0215S,299,5049,1040.0,741.0,528.5,365.0
1881,3,FMB-0215S,299,5049,1040.0,741.0,528.5,365.0
1882,3,FMB-0215S,300,4873,2082.0,727.0,324.5,325.0
1883,3,FMB-0215S,300,4554,0,727.0,559.0,360.0
1884,3,FMB-0215S,300,4908,754.0,364.0,890.0,362.0
1885,3,FMB-0215S,300,4593,559.0,727.0,762.0,359.5
1886,3,FMB-0215S,300,4746,1321.0,727.0,761.0,359.5
1887,3,FMB-0215S,300,5107,1644.0,364.0,547.0,362.0
1888,3,FMB-0215S,300,4445,902.0,0,1538.0,38.0
1889,3,FMB-0215S,300,5087,0,0,902.0,364.0
1890,3,FMB-0215S,300,5087,0,0,902.0,364.0
1891,3,FMB-0215S,301,4822,1344.0,0,551.5,358.0
1892,3,FMB-0215S,301,4850,1895.5,0,503.0,348.0
1893,3,FMB-0215S,301,5064,0,0,788.0,359.0
1894,3,FMB-0215S,301,5081,772.0,359.0,1668.0,58.0
1895,3,FMB-0215S,301,4540,0,359.0,772.0,358.0
1896,3,FMB-0215S,301,4601,0,717.0,772.0,358.0
1897,3,FMB-0215S,301,4618,772.0,717.0,772.0,358.0
1898,3,FMB-0215S,301,4802,1544.0,717.0,858.0,352.0
1899,3,FMB-0215S,301,4802,1544.0,717.0,858.0,352.0
1900,3,FMB-0215S,302,4874,0,698.5,1386.5,348.0
1901,3,FMB-0215S,302,5090,1386.5,350.5,898.0,348.0
1902,3,FMB-0215S,302,4428,1626.5,0,562.0,348.0
1903,3,FMB-0215S,302,5097,1386.5,698.5,811.0,348.0
1904,3,FMB-0215S,302,5034,0,0,768.5,350.5
1905,3,FMB-0215S,302,4511,768.5,0,858.0,349.8
1906,3,FMB-0215S,302,4511,768.5,0,858.0,349.8
1907,3,FMB-0215S,303,4993,1898.0,696.0,362.0,328.0
1908,3,FMB-0215S,303,4682,1236.0,348.0,1001.0,342.0
1909,3,FMB-0215S,303,4468,0,0,2025.0,348.0
1910,3,FMB-0215S,303,4508,0,348.0,1236.0,348.0
1911,3,FMB-0215S,303,4424,0,696.0,1898.0,348.0
1912,3,FMB-0215S,303,4424,0,696.0,1898.0,348.0
1913,3,FMB-0215S,304,4677,0,0,1422.0,347.0
1914,3,FMB-0215S,304,4704,2057.0,0,323.0,339.5
1915,3,FMB-0215S,304,5009,0,693.0,2047.0,345.0
1916,3,FMB-0215S,304,4836,2047.0,693.0,361.0,308.5
1917,3,FMB-0215S,304,4551,1422.0,0,317.5,347.0
1918,3,FMB-0215S,304,4805,1739.5,0,317.5,347.0
1919,3,FMB-0215S,304,4907,1318.0,347.0,1001.0,342.0
1920,3,FMB-0215S,304,4907,1318.0,347.0,1001.0,342.0
1921,3,FMB-0215S,305,5129,1963.0,340.0,405.0,310.0
1922,3,FMB-0215S,305,4592,0,0,847.0,340.0
1923,3,FMB-0215S,305,5065,847.0,0,847.0,340.0
1924,3,FMB-0215S,305,5118,0,340.0,847.0,340.0
1925,3,FMB-0215S,305,4768,847.0,340.0,558.0,337.0
1926,3,FMB-0215S,305,4797,1405.0,340.0,558.0,337.0
1927,3,FMB-0215S,305,4952,1694.0,0,712.5,339.0
1928,3,FMB-0215S,305,4952,1694.0,0,712.5,339.0
1929,3,FMB-0215S,306,4941,964.0,0,878.0,329.0
1930,3,FMB-0215S,306,4437,0,330.0,2163.0,330.0
1931,3,FMB-0215S,306,4814,1842.0,0,509.0,312.0
1932,3,FMB-0215S,306,5070,0,660.0,2148.0,330.0
1933,3,FMB-0215S,306,4620,2148.0,660.0,288.5,325.5
1934,3,FMB-0215S,306,4620,2148.0,660.0,288.5,325.5
1935,3,FMB-0215S,307,4571,1664.0,0,776.0,310.0
1936,3,FMB-0215S,307,5036,0,0,832.0,329.0
1937,3,FMB-0215S,307,5037,832.0,0,832.0,329.0
1938,3,FMB-0215S,307,4456,0,329.0,882.0,329.0
1939,3,FMB-0215S,307,4529,1903.5,329.0,308.0,328.0
1940,3,FMB-0215S,307,4784,0,658.0,2363.0,328.0
1941,3,FMB-0215S,307,4784,0,658.0,2363.0,328.0
1942,3,FMB-0215S,308,4633,1163.0,654.0,862.0,319.0
1943,3,FMB-0215S,308,4410,1730.0,0,629.0,306.0
1944,3,FMB-0215S,308,4756,0,0,859.0,327.0
1945,3,FMB-0215S,308,4657,1312.0,327.0,862.0,325.0
1946,3,FMB-0215S,308,4753,859.0,0,871.0,327.0
1947,3,FMB-0215S,308,5071,0,327.0,1312.0,327.0
1948,3,FMB-0215S,308,5096,0,654.0,1163.0,327.0
1949,3,FMB-0215S,308,5096,0,654.0,1163.0,327.0
1950,3,FMB-0215S,309,4989,923.0,635.0,807.0,310.0
1951,3,FMB-0215S,309,4617,923.0,318.0,1517.0,58.0
1952,3,FMB-0215S,309,4581,0,318.0,923.0,317.0
1953,3,FMB-0215S,309,4782,0,0,823.0,318.0
1954,3,FMB-0215S,309,5000,0,635.0,923.0,317.0
1955,3,FMB-0215S,309,4490,823.0,0,798.0,318.0
1956,3,FMB-0215S,309,5069,1621.0,0,798.0,317.6
1957,3,FMB-0215S,309,5069,1621.0,0,798.0,317.6
1958,3,FMB-0215S,310,4872,1731.0,618.0,427.0,301.5
1959,3,FMB-0215S,310,4998,0,0,2393.0,310.0
1960,3,FMB-0215S,310,4448,0,310.0,801.0,308.0
1961,3,FMB-0215S,310,4464,801.0,310.0,870.0,308.0
1962,3,FMB-0215S,310,4562,0,618.0,870.0,308.0
1963,3,FMB-0215S,310,4916,870.0,618.0,861.0,306.0
1964,3,FMB-0215S,310,4916,870.0,618.0,861.0,306.0
1965,3,FMB-0215S,311,4495,0,915.5,861.0,300.0
1966,3,FMB-0215S,311,4808,0,0,2360.0,307.0
1967,3,FMB-0215S,311,4904,1886.0,614.0,435.0,289.0
1968,3,FMB-0215S,311,4917,0,307.0,1987.0,307.0
1969,3,FMB-0215S,311,4800,861.0,915.5,642.0,299.0
1970,3,FMB-0215S,311,4819,1987.0,307.0,295.0,300.0
1971,3,FMB-0215S,311,4751,1503.0,915.5,798.0,299.0
1972,3,FMB-0215S,311,4516,0,614.0,1025.0,301.5
1973,3,FMB-0215S,311,4516,0,614.0,1025.0,301.5
1974,3,FMB-0215S,312,4486,0,0,2220.0,298.0
1975,3,FMB-0215S,312,4725,1926.0,298.0,510.0,289.0
1976,3,FMB-0215S,312,5115,0,298.0,928.0,298.0
1977,3,FMB-0215S,312,4393,0,893.0,2051.0,297.0
1978,3,FMB-0215S,312,4918,2051.0,893.0,370.0,276.0
1979,3,FMB-0215S,312,5050,928.0,298.0,998.0,298.0
1980,3,FMB-0215S,312,4827,1048.0,596.0,923.0,297.0
1981,3,FMB-0215S,312,4889,1971.0,596.0,325.5,288.5
1982,3,FMB-0215S,312,4889,1971.0,596.0,325.5,288.5
1983,3,FMB-0215S,313,4923,0,297.0,2248.0,293.0
1984,3,FMB-0215S,313,4926,717.0,881.0,681.0,278.0
1985,3,FMB-0215S,313,4439,1297.0,0,816.0,294.5
1986,3,FMB-0215S,313,4605,691.0,0,606.0,295.0
1987,3,FMB-0215S,313,4391,980.0,590.0,590.0,289.0
1988,3,FMB-0215S,313,4544,1570.0,590.0,514.5,289.0
1989,3,FMB-0215S,313,4673,1398.0,881.0,694.5,278.0
1990,3,FMB-0215S,313,4783,0,0,691.0,297.0
1991,3,FMB-0215S,313,4991,0,881.0,717.0,278.5
1992,3,FMB-0215S,313,4991,0,881.0,717.0,278.5
1993,3,FMB-0215S,314,4734,0,827.5,1333.0,263.0
1994,3,FMB-0215S,314,4522,721.0,0,616.0,273.0
1995,3,FMB-0215S,314,4541,1337.0,0,616.0,273.0
1996,3,FMB-0215S,314,4957,0,554.5,616.0,273.0
1997,3,FMB-0215S,314,4506,0,277.5,2286.0,277.0
1998,3,FMB-0215S,314,5031,0,0,721.0,277.5
1999,3,FMB-0215S,314,4875,1333.0,827.5,919.0,243.0
2000,3,FMB-0215S,314,4521,616.0,554.5,621.5,267.5
2001,3,FMB-0215S,314,4559,1237.5,554.5,631.0,267.5
2002,3,FMB-0215S,314,5007,1868.5,554.5,438.0,238.0
2003,3,FMB-0215S,314,5007,1868.5,554.5,438.0,238.0
2004,3,FMB-0215S,315,4431,1535.0,514.5,744.0,214.0
2005,3,FMB-0215S,315,4793,0,751.5,1778.5,220.0
2006,3,FMB-0215S,315,4851,0,514.5,733.0,237.0
2007,3,FMB-0215S,315,4899,0,263.0,1440.0,251.5
2008,3,FMB-0215S,315,4786,1440.0,263.0,891.0,240.0
2009,3,FMB-0215S,315,4837,0,0,1333.0,263.0
2010,3,FMB-0215S,315,5094,1778.5,751.5,651.0,209.5
2011,3,FMB-0215S,315,4709,1515.0,971.5,438.0,198.0
2012,3,FMB-0215S,315,5053,1953.0,971.5,438.0,198.0
2013,3,FMB-0215S,315,4754,733.0,514.5,802.0,216.5
2014,3,FMB-0215S,315,4893,1333.0,0,717.0,242.5
2015,3,FMB-0215S,315,4434,0,971.5,695.0,204.0
2016,3,FMB-0215S,315,4434,0,971.5,695.0,204.0
2017,3,FMB-0215S,316,4987,1488.5,925.0,438.0,158.0
2018,3,FMB-0215S,316,4575,1622.0,398.5,545.0,174.5
2019,3,FMB-0215S,316,5041,1808.0,200.5,456.5,178.0
2020,3,FMB-0215S,316,4741,575.5,925.0,913.0,162.0
2021,3,FMB-0215S,316,4774,1421.0,576.5,653.0,172.5
2022,3,FMB-0215S,316,4846,0,0,1932.0,200.5
2023,3,FMB-0215S,316,4461,639.0,752.5,488.0,168.5
2024,3,FMB-0215S,316,4936,1127.0,752.5,487.5,168.5
2025,3,FMB-0215S,316,4669,0,752.5,639.0,172.5
2026,3,FMB-0215S,316,4616,1926.5,925.0,513.5,92.5
2027,3,FMB-0215S,316,5066,1614.5,752.5,594.5,168.5
2028,3,FMB-0215S,316,4721,0,200.5,733.0,198.0
2029,3,FMB-0215S,316,4820,0,398.5,811.0,178.0
2030,3,FMB-0215S,316,5018,811.0,398.5,811.0,178.0
2031,3,FMB-0215S,316,4726,0,925.0,575.5,168.5
2032,3,FMB-0215S,316,5045,893.0,576.5,528.0,173.0
2033,3,FMB-0215S,316,4510,733.0,200.5,480.0,198.0
2034,3,FMB-0215S,316,4990,1213.0,200.5,595.0,194.0
2035,3,FMB-0215S,316,4619,0,576.5,893.0,176.0
2036,3,FMB-0215S,316,4619,0,576.5,893.0,176.0
2037,3,FMB-0215S,317,4422,0,1072.5,488.0,78.0
2038,3,FMB-0215S,317,4650,488.0,1072.5,488.0,78.0
2039,3,FMB-0215S,317,4747,1734.0,158.0,661.0,124.5
2040,3,FMB-0215S,317,5016,976.0,1072.5,488.0,78.0
2041,3,FMB-0215S,317,4501,1464.0,0,756.0,155.0
2042,3,FMB-0215S,317,4626,589.0,724.0,631.0,88.0
2043,3,FMB-0215S,317,4630,0,992.5,2415.0,80.0
2044,3,FMB-0215S,317,4452,1464.0,1072.5,488.0,78.0
2045,3,FMB-0215S,317,4598,1952.0,1072.5,488.0,78.0
2046,3,FMB-0215S,317,4420,1512.0,415.0,928.0,58.0
2047,3,FMB-0215S,317,4644,1191.5,290.5,488.0,118.0
2048,3,FMB-0215S,317,4834,1679.5,290.5,488.0,118.0
2049,3,FMB-0215S,317,4974,865.0,158.0,869.0,128.0
2050,3,FMB-0215S,317,4517,0,631.0,1784.0,93.0
2051,3,FMB-0215S,317,4558,0,816.5,1784.0,88.0
2052,3,FMB-0215S,317,4978,901.0,533.0,998.0,93.0
2053,3,FMB-0215S,317,4791,1784.0,631.0,571.0,92.5
2054,3,FMB-0215S,317,4743,0,415.0,488.0,118.0
2055,3,FMB-0215S,317,4972,0,533.0,901.0,98.0
2056,3,FMB-0215S,317,5126,0,724.0,589.0,92.5
2057,3,FMB-0215S,317,4488,0,0,488.0,158.0
2058,3,FMB-0215S,317,4543,0,158.0,865.0,132.5
2059,3,FMB-0215S,317,4642,488.0,0,488.0,158.0
2060,3,FMB-0215S,317,4979,976.0,0,488.0,158.0
2061,3,FMB-0215S,317,5119,1899.0,533.0,532.0,92.5
2062,3,FMB-0215S,317,5026,1220.0,724.0,798.0,88.0
2063,3,FMB-0215S,317,4476,488.0,415.0,488.0,118.0
2064,3,FMB-0215S,317,4876,0,904.5,1480.0,88.0
2065,3,FMB-0215S,317,4752,0,290.5,588.5,124.5
2066,3,FMB-0215S,317,4621,976.0,415.0,536.0,114.0
2067,3,FMB-0215S,317,4896,588.5,290.5,603.0,124.5
2068,3,FMB-0215S,317,4503,1480.0,904.5,841.0,83.0
2069,3,FMB-0215S,317,4503,1480.0,904.5,841.0,83.0
2070,3,FMB-0215S,318,4764,0,78.0,1898.0,58.0
2071,3,FMB-0215S,318,4727,0,136.0,1712.0,58.0
2072,3,FMB-0215S,318,4572,0,194.0,2360.0,58.0
2073,3,FMB-0215S,318,4670,0,252.0,2078.0,58.0
2074,3,FMB-0215S,318,4699,0,310.0,1562.0,58.0
2075,3,FMB-0215S,318,4655,0,368.0,1247.0,58.0
2076,3,FMB-0215S,318,4387,0,426.0,1598.0,58.0
2077,3,FMB-0215S,318,4450,1350.0,0,715.0,58.0
2078,3,FMB-0215S,318,4597,0,484.0,2291.0,58.0
2079,3,FMB-0215S,318,4742,0,542.0,2168.0,58.0
2080,3,FMB-0215S,318,4497,1712.0,136.0,678.0,58.0
2081,3,FMB-0215S,318,4430,1247.0,368.0,908.0,58.0
2082,3,FMB-0215S,318,4661,0,600.0,1218.0,58.0
2083,3,FMB-0215S,318,4794,1562.0,310.0,780.0,58.0
2084,3,FMB-0215S,318,4887,1218.0,600.0,888.0,58.0
2085,3,FMB-0215S,318,4943,0,658.0,2418.0,58.0
2086,3,FMB-0215S,318,4944,1598.0,426.0,744.0,58.0
2087,3,FMB-0215S,318,4935,0,716.0,628.0,58.0
2088,3,FMB-0215S,318,5010,628.0,716.0,1789.0,58.0
2089,3,FMB-0215S,318,4988,0,774.0,892.0,58.0
2090,3,FMB-0215S,318,4639,892.0,774.0,951.0,58.0
2091,3,FMB-0215S,318,4963,0,832.0,1004.0,58.0
2092,3,FMB-0215S,318,4665,1004.0,832.0,1071.0,58.0
2093,3,FMB-0215S,318,4408,0,890.0,2318.0,58.0
2094,3,FMB-0215S,318,4447,0,948.0,871.0,58.0
2095,3,FMB-0215S,318,4658,871.0,948.0,802.0,58.0
2096,3,FMB-0215S,318,5035,0,1006.0,871.0,58.0
2097,3,FMB-0215S,318,4531,0,1064.0,2308.0,58.0
2098,3,FMB-0215S,318,4552,0,1122.0,2243.0,58.0
2099,3,FMB-0215S,318,4755,871.0,1006.0,858.0,58.0
2100,3,FMB-0215S,318,4651,1898.0,78.0,488.0,58.0
2101,3,FMB-0215S,318,5032,1843.0,774.0,427.0,58.0
2102,3,FMB-0215S,318,4512,0,0,488.0,78.0
2103,3,FMB-0215S,318,4931,1673.0,948.0,486.0,58.0
2104,3,FMB-0215S,318,4473,1729.0,1006.0,691.0,58.0
2105,3,FMB-0215S,318,4473,1729.0,1006.0,691.0,58.0
2106,3,FMB-0215S,319,4912,0,959.5,1823.0,38.0
2107,3,FMB-0215S,319,4844,1181.5,869.0,678.0,38.0
2108,3,FMB-0215S,319,4493,1956.0,638.0,470.0,48.0
2109,3,FMB-0215S,319,4550,711.5,869.0,470.0,48.0
2110,3,FMB-0215S,319,4968,0,997.5,2388.0,38.0
2111,3,FMB-0215S,319,4939,0,1035.5,630.0,38.0
2112,3,FMB-0215S,319,4451,1998.0,0,426.5,52.5
2113,3,FMB-0215S,319,4772,0,1073.5,2398.0,38.0
2114,3,FMB-0215S,319,4835,0,1111.5,2398.0,38.0
2115,3,FMB-0215S,319,4884,0,1149.5,2398.0,38.0
2116,3,FMB-0215S,319,4724,1861.0,348.0,509.0,52.5
2117,3,FMB-0215S,319,5058,0,812.0,2157.0,57.0
2118,3,FMB-0215S,319,4535,1198.0,696.0,1198.0,53.0
2119,3,FMB-0215S,319,4453,1823.0,959.5,616.0,38.0
2120,3,FMB-0215S,319,4507,0,0,1998.0,58.0
2121,3,FMB-0215S,319,4515,0,58.0,858.0,58.0
2122,3,FMB-0215S,319,4604,858.0,58.0,802.0,58.0
